software-development,Image and Video Processing: From Mars to Hollywood with a Stop at the Hospital ,"In this course~ you will learn the science behind how digital images and video are made~ altered~ stored~ and used. We will look at the vast world of digital imaging~ from how computers and digital cameras form images to how digital special effects are used in Hollywood movies to how the Mars Rover was able to send photographs across millions of miles of space.
 
The course starts by looking at how the human visual system works and then teaches you about the engineering~ mathematics~ and computer science that makes digital images work. You will learn the basic algorithms used for adjusting images~ explore JPEG and MPEG standards for encoding and compressing video images~ and go on to learn about image segmentation~ noise removal and filtering. Finally~ we will end with image processing techniques used in medicine.
 
This course consists of 7 basic modules and 2 bonus (non-graded) modules. There are optional MATLAB exercises; learners will have access to MATLAB Online for the course duration. Each module is independent~ so you can follow your interests."
software-development,Essential Cloud Infrastructure: Foundation ,"This 1-week~ accelerated on-demand course introduces participants to the comprehensive and flexible infrastructure and platform services provided by Google Cloud Platform. Through a combination of video lectures~ demos~ and hands-on labs~ participants explore and deploy solution elements~ including infrastructure components such as networks~ virtual machines and applications services. You will learn how to use the Google Cloud Platform through the console and Cloudshell. You'll also learn about the role of a cloud architect~ approaches to infrastructure design~ and virtual networking configuration with Cloud Virtual Networks (CVN)~ Projects~ Networks~ Subnetworks~ IP addresses~ Routes~ and Firewall rules.

Prerequisites: 
To get the most out of this course~ participants should have:
• Completed Google Cloud Platform Fundamentals (Core Infrastructure or AWS Professionals.) or have equivalent experience
• Basic proficiency with command-line tools and Linux operating system environments
• Systems Operations experience including deploying and managing applications~ either on-premises or in a public cloud environment"
software-development,Java Programming: Arrays~ Lists~ and Structured Data ,"Build on the software engineering skills you learned in “Java Programming: Solving Problems with Software” by learning new data structures. Use these data structures to build more complex programs that use Java’s object-oriented features. At the end of the course you will write an encryption program and a program to break your encryption algorithm.

After completing this course~ you will be able to:
1. Read and write data from/to files;
2. Solve problems involving data files;
3. Perform quantitative analyses of data (e.g.~ finding maximums~ minimums~ averages); 
4. Store and manipulate data in an array or ArrayList;
5. Combine multiple classes to solve larger problems;
6. Use iterables and collections (including maps) in Java."
software-development,The Raspberry Pi Platform and Python Programming for the Raspberry Pi ,The Raspberry Pi is a small~ affordable single-board computer that you will use to design and develop fun and practical IoT devices while learning programming and computer hardware. In addition~ you will learn how to set up up the Raspberry Pi environment~ get a Linux operating system running~ and write and execute some basic Python code on the Raspberry Pi. You will also learn how to use Python-based IDE (integrated development environments) for the Raspberry Pi and how to trace and debug Python code on the device. Please note that this course does not include discussion forums.
software-development,Data Processing Using Python ,"This course (The English copy of ""用Python玩转数据"" <https://www.coursera.org/learn/hipython/home/welcome>)  is mainly for non-computer majors. It starts with the basic syntax of Python~ to how to acquire data in Python locally and from network~ to how to present data~ then to how to conduct basic and advanced statistic analysis and visualization of data~ and finally to how to design a simple GUI to present and process data~ advancing level by level. 
This course~ as a whole~ based on Finance data and through establishment of popular cases one after another~ enables learners to more vividly feel the simplicity~ elegance and robustness of Python. Also~ it discusses the fast~ convenient and efficient data processing capacity of Python in humanities and social sciences fields like literature~ sociology and journalism and science and engineering fields like mathematics and biology~ in addition to business fields. Similarly~ it may also be flexibly applied into other fields.

The course has been updated. Updates in the new version are : 

1) the whole course has moved from Python 2.x to Python 3.x 
2) Added manual webpage fetching and parsing. Web API is also added. 
3) Improve the content order and enrich details of some content especially for some practice projects."
software-development,Introduction to Software Product Management ,"This course highlights the importance and role of software product management. It also provides an overview of the specialization~ as well as its goals~ structure~ and expectations. The course explains the value of process~ requirements~ planning~ and monitoring in producing better software. 
 
Upon successful completion of this course~ you will be able to:

 - Relate software product management to better software products
 - Recognize the role of a software product manager
 - Reflect on how Agile principles will improve your own projects"
software-development,Functional Program Design in Scala ,"In this course you will learn how to apply the functional programming style in the design of larger applications. You'll get to know important new functional programming concepts~ from lazy evaluation to structuring your libraries using monads. We'll work on larger and more involved examples~ from state space exploration to random testing to discrete circuit simulators. You’ll also learn some best practices on how to write good Scala code in the real world.

Several parts of this course deal with the question how functional programming interacts with mutable state. We will explore the consequences of combining functions and state. We will also look at purely functional alternatives to mutable state~ using infinite data structures or functional reactive programming.

Learning Outcomes. By the end of this course you will be able to:

 - recognize and apply design principles of functional programs~
 - design functional libraries and their APIs~
 - competently combine functions and state in one program~
 - understand reasoning techniques for programs that combine 
   functions and state~
 - write simple functional reactive applications.

Recommended background: You should have at least one year programming experience. Proficiency with Java or C# is ideal~ but experience with other languages such as C/C++~ Python~ Javascript or Ruby is also sufficient. You should have some familiarity using the command line. This course is intended to be taken after Functional Programming Principles in Scala: https://www.coursera.org/learn/progfun1."
software-development,Software Defined Networking ,In this course~ you will learn about software defined networking and how it is changing the way communications networks are managed~ maintained~ and secured.
software-development,Embedded Hardware and Operating Systems ,"This course is intended for the Bachelor and Master's students~ who like practical programming and making IoTs applications!

In this course we will talk about two components of a cyber physical system~ namely hardware and operating systems. 


After completing this course~ you will have the knowledge of both hardware components and operating systems. You are able to plan and use embedded operating systems in resource-constraint devices for Internet-of-Things (cyber physical system) applications. In addition~ you can use Cooja simulation for designing and simulating wireless sensor network applications.

We have 4 modules~ each with a graded quiz in the end and finally we have one peer reviewed programming assignment
In case you have no experience with C programming~ please check you a practical course like:
https://www.coursera.org/learn/arduino-platform. 

The course is actually quite fun at the end when you are playing around with Cooja simulation for IoTs applications. So you can create and simulate your own design for sensor network applications. A lot of features and examples of Contiki and Cooja can be explored via assignments. There are some optional assignments of wireless sensor network applications for students who want to explore more about embedded OS in IoTs applications.
    
- Marco Ramirez /University of Turku
- Igor Tcarenko/ University of Turku
- Nguyen Gia Tuan /University of Turku

Check out our whole curriculum: http://iot4health.utu.fi/"
software-development,Service-Oriented Architecture ,"Based on an understanding of architectural styles~ you will review architectures for web applications~ then explore the basics of Service-Oriented Architecture (SOA) in two approaches: Web Services (WS*) and Representational State Transfer (REST) architecture. You will review key standards~ including: HTTP~ SOAP~ WSDL~ UDDI~ BPEL~ JSON~ URI. 
The capstone project will involve connecting a Java-based mobile application with Elasticsearch~ a web service with a REST application programmer interface (API).

After completing this course~ you will be able to: 
• Describe SOA (Service-Oriented Architecture) to structure web-based systems.
• Explain WS* services (i.e.~ SOAP over HTTP~ WSDL~ UDDI~ BPEL).	
• Apply REST architecture (i.e.~ JSON over HTTP~ URI).	
• Identify REST design principles.	
• Create a system using REST interfaces.	
• Apply microservice architecture."
software-development,Learn to Program: Crafting Quality Code ,Not all programs are created equal.  In this course~ we'll focus on writing quality code that runs correctly and efficiently.  We'll design~ code and validate our programs and learn how to compare programs that are addressing the same task.
software-development,Parallel programming ,"With every smartphone and computer now boasting multiple processors~ the use of functional ideas to facilitate parallel programming is becoming increasingly widespread. In this course~ you'll learn the fundamentals of parallel programming~ from task parallelism to data parallelism. In particular~ you'll see how many familiar ideas from functional programming map perfectly to to the data parallel paradigm. We'll start the nuts and bolts how to effectively parallelize familiar collections operations~ and we'll build up to parallel collections~ a production-ready data parallel collections library available in the Scala standard library. Throughout~ we'll apply these concepts through several hands-on examples that analyze real-world data~ such as popular algorithms like k-means clustering.

Learning Outcomes. By the end of this course you will be able to:

- reason about task and data parallel programs~
- express common algorithms in a functional style and solve them in parallel~
- competently microbenchmark parallel code~
- write programs that effectively use parallel collections to achieve performance

Recommended background: You should have at least one year programming experience. Proficiency with Java or C# is ideal~ but experience with other languages such as C/C++~ Python~ Javascript or Ruby is also sufficient. You should have some familiarity using the command line. This course is intended to be taken after Functional Program Design in Scala: https://www.coursera.org/learn/progfun2."
software-development,Cloud Computing Applications~ Part 1: Cloud Systems and Infrastructure ,"Welcome to the Cloud Computing Applications course~ the first part of a two-course series designed to give you a comprehensive view on the world of Cloud Computing and Big Data! 

In this first course we cover a multitude of technologies that comprise the modern concept of cloud computing. Cloud computing is an information technology revolution that has just started to impact many enterprise computing systems in major ways~ and it will change the face of computing in the years to come.

We start the first week by introducing some major concepts in cloud computing~ the economics foundations of it and we introduce the concept of big data. We also cover the concept of software defined architectures~ and how virtualization results in cloud infrastructure and how cloud service providers organize their offerings. In week two~ we cover virtualization and containers with deeper focus~ including lectures on Docker~ JVM and Kubernates. We finish up week two by comparing the infrastructure as a service offering by the big three: Amazon~ Google and Microsoft. 
Week three moves to higher level of cloud offering~ including platform as a service~ mobile backend as a service and even serverless architectures. We also talk about some of the cloud middleware technologies that are fundamental to cloud based applications such as RPC and REST~ JSON and load balancing. Week three also covers metal as a service (MaaS)~ where physical machines are provisioned in a cloud environment. 
Week four introduces higher level cloud services with special focus on cloud storage services. We introduce Hive~ HDFS and Ceph as pure Big Data Storage and file systems~ and move on to cloud object storage systems~ virtual hard drives and virtual archival storage options. As discussion on Dropbox cloud solution wraps up week 4 and the course."
software-development,Audio Signal Processing for Music Applications ,"In this course you will learn about audio signal processing methodologies that are specific for music and of use in real applications. We focus on the spectral processing techniques of relevance for the description and transformation of sounds~ developing the basic theoretical and practical knowledge with which to analyze~ synthesize~ transform and describe audio signals in the context of music applications.

The course is based on open software and content. The demonstrations and programming exercises are done using Python under Ubuntu~ and the references and materials for the course come from open online repositories. We are also distributing with open licenses the software and materials developed for the course."
software-development,Advanced Algorithms and Complexity ,You've learned the basic algorithms now and are ready to step into the area of more complex problems and algorithms to solve them. Advanced algorithms build upon basic ones and use new ideas. We will start with networks flows which are used in more typical applications such as optimal matchings~ finding disjoint paths and flight scheduling as well as more surprising ones like image segmentation in computer vision. We then proceed to linear programming with applications in optimizing budget allocation~ portfolio optimization~ finding the cheapest diet satisfying all requirements and many others. Next we discuss inherently hard problems for which no exact good solutions are known (and not likely to be found) and how to solve them in practice. We finish with a soft introduction to streaming algorithms that are heavily used in Big Data processing. Such algorithms are usually designed to be able to process huge datasets without being able even to store a dataset.
software-development,Data Manipulation at Scale: Systems and Algorithms ,"Data analysis has replaced data acquisition as the bottleneck to evidence-based decision making --- we are drowning in it.  Extracting knowledge from large~ heterogeneous~ and noisy datasets requires not only powerful computing resources~ but the programming abstractions to use them effectively.  The abstractions that emerged in the last decade blend ideas from parallel databases~ distributed systems~ and programming languages to create a new class of scalable data analytics platforms that form the foundation for data science at realistic scales.

In this course~ you will learn the landscape of relevant systems~ the principles on which they rely~ their tradeoffs~ and how to evaluate their utility against your requirements. You will learn how practical systems were derived from the frontier of research in computer science and what systems are coming on the horizon.   Cloud computing~ SQL and NoSQL databases~ MapReduce and the ecosystem it spawned~ Spark and its contemporaries~ and specialized systems for graphs and arrays will be covered.

You will also learn the history and context of data science~ the skills~ challenges~ and methodologies the term implies~ and how to structure a data science project.  At the end of this course~ you will be able to:

Learning Goals: 
1. Describe common patterns~ challenges~ and approaches associated with data science projects~ and what makes them different from projects in related fields.
2. Identify and use the programming models associated with scalable data manipulation~ including relational algebra~ mapreduce~ and other data flow models.
3. Use database technology adapted for large-scale analytics~ including the concepts driving parallel databases~ parallel query processing~ and in-database analytics
4. Evaluate key-value stores and NoSQL systems~ describe their tradeoffs with comparable systems~ the details of important examples in the space~ and future trends.
5. “Think” in MapReduce to effectively write algorithms for systems including Hadoop and Spark.  You will understand their limitations~ design details~ their relationship to databases~ and their associated ecosystem of algorithms~ extensions~ and languages.
write programs in Spark
6. Describe the landscape of specialized Big Data systems for graphs~ arrays~ and streams"
software-development,Introduction to MongoDB ,"This course will get you up and running with MongoDB quickly~ and teach you how to leverage its power for data analytics.

We'll start by mastering the fundamentals of MongoDB~ including MongoDB’s Document data model~ importing data into a cluster~ working with our CRUD API and Aggregation Framework. These topics will be taught through a demo application which will give you a great first encounter of how simple and practical it can be to build applications with MongoDB.

In addition to these essential topics~ you will also learn and work with useful MongoDB tools and services. You will work with Atlas~ MongoDB's database as a service~ MongoDB Compass~ a schema visualization tool~ as well as many other useful command-line utilities."
software-development,Algorithmic Thinking (Part 1) ,"Experienced Computer Scientists analyze and solve computational problems at a level of abstraction that is beyond that of any particular programming language.  This two-part course builds on the principles that you learned in our Principles of Computing course and is designed to train students in the mathematical concepts and process of ""Algorithmic Thinking""~ allowing them to build simpler~ more efficient solutions to real-world computational problems.

In part 1 of this course~ we will study the notion of algorithmic efficiency and consider its application to several problems from graph theory.  As the central part of the course~ students will implement several important graph algorithms in Python and then use these algorithms to analyze two large real-world data sets.  The main focus of these tasks is to understand interaction between the algorithms and the structure of the data sets being analyzed by these algorithms.

Recommended Background - Students should be comfortable writing intermediate size  (300+ line) programs in Python and have a basic understanding of searching~ sorting~ and recursion. Students should also have a solid math background that includes algebra~ pre-calculus and a familiarity with the math concepts covered in ""Principles of Computing""."
software-development,Software Architecture ,"Welcome to our course on Software Architecture~ provided in partnership by the University of Alberta~ and Coursera!

This is the third course in a specialization called Software Design & Architecture. If you were with us for the first two courses~ you’ve put in a lot of hard work to get here. We are so happy to have you back!. If you are just joining us~ welcome! We have two courses before this one~ called “Object-Oriented Design” and “Design Patterns”. These are foundational to Software Architecture~ but you can take this course as a stand-alone one if it suits you and your goals!

In this course we will talk about software architecture. Architecture is the high-level form of the software design~ so we are no longer talking about objects and classes~ but components. Components are software units - subroutines~ classes~ functions~ etc. - that are grouped on the basis of separation of concerns. The way that these components are arranged~ and the interactions between them~ are called the architecture.

We will discuss the ways these architectures are represented~ both in UML and other visual tools~ and introduce the most common architectures~ their qualities~ and tradeoffs. In the last module~ we will talk about how architectures are evaluated; what makes a good architecture? how can it be made better? We'll also talk about how the architecture touches on the process of software development. All the while you'll be practicing these architectures yourself and gaining hands-on experience.

We have estimated that you will need about 4 hours per week to get the most out of this course~ so it is hard work~ but worth the effort. Good luck!

Upon completion of this course~ a learner will be able to…	
• Compare and contrast the components~ connections~ protocols~ topologies~ constraints~ tradeoffs~ and variations of different types of architectural styles used in the design of applications and systems (e.g.~ main program and subroutine~ object-oriented~ interpreters~ pipes and filters~ database centric~ event-based).	
• Describe the properties of layered and n-tier architectures.	
• Create UML ipackage~ component~ and deployment diagrams to express the architectural structure of a system.	
• Explain the behaviour of a system using UML activity diagrams.	
• Document a multi-application system with a layered architecture."
software-development,Software Processes and Agile Practices ,"This course delves into a variety of processes to structure software development. It also covers the foundations of core Agile practices~ such as Extreme Programming and Scrum.

Upon successful completion of this course~ you will be able to:

- Distinguish between different process models for organizing software production.
- Gauge the applicability of process models for a software development project.
- Apply the fundamentals of Agile software development and management practices."
software-development,An Introduction to Interactive Programming in Python (Part 2) ,"This two-part course is designed to help students with very little or no computing background learn the basics of building simple interactive applications. Our language of choice~ Python~ is an easy-to learn~ high-level computer language that is used in many of the computational courses offered on Coursera. To make learning Python easy~ we have developed a new browser-based programming environment that makes developing interactive applications in Python simple. These applications will involve windows whose contents are graphical and respond to buttons~ the keyboard and the mouse.

In part 2 of this course~ we will introduce more elements of programming (such as list~ dictionaries~ and loops) and then use these elements to create games such as Blackjack.  Part 1 of this class will culminate in building a version of the classic arcade game ""Asteroids"".  Upon completing this course~ you will be able to write small~ but interesting Python programs.  The next course in the specialization will begin to introduce a more principled approach to writing programs and solving computational problems that will allow you to write larger and more complex programs."
software-development,Distributed Programming in Java ,"This course teaches learners (industry professionals and students) the fundamental concepts of Distributed Programming in the context of Java 8.  Distributed programming enables developers to use multiple nodes in a data center to increase throughput and/or reduce latency of selected applications.  By the end of this course~ you will learn how to use popular distributed programming frameworks for Java programs~ including Hadoop~ Spark~ Sockets~ Remote Method Invocation (RMI)~ Multicast Sockets~ Kafka~ Message Passing Interface (MPI)~ as well as different approaches to combine distribution with multithreading.

Why take this course?

•	All data center servers are organized as collections of distributed servers~ and it is important for you to also learn how to use multiple servers for increased bandwidth and reduced latency.
•	In addition to learning specific frameworks for distributed programming~ this course will teach you how to integrate multicore and distributed parallelism in a unified approach.
•	Each of the four modules in the course includes an assigned mini-project that will provide you with the necessary hands-on experience to use the concepts learned in the course on your own~ after the course ends.
•	During the course~ you will have online access to the instructor and the mentors to get individualized answers to your questions posted on forums.

The desired learning outcomes of this course are as follows:

•	Distributed map-reduce programming in Java using the Hadoop and Spark frameworks
•	Client-server programming using Java's Socket and Remote Method Invocation (RMI) interfaces
•	Message-passing programming in Java using the Message Passing Interface (MPI)
•	Approaches to combine distribution with multithreading~ including processes and threads~ distributed actors~ and reactive programming

Mastery of these concepts will enable you to immediately apply them in the context of distributed Java programs~ and will also provide the foundation for mastering other distributed programming frameworks that you may encounter in the future  (e.g.~ in Scala or C++)."
software-development,Concurrent Programming in Java ,"This course teaches learners (industry professionals and students) the fundamental concepts of concurrent programming in the context of Java 8.   Concurrent programming enables developers to efficiently and correctly mediate the use of shared resources in parallel programs.  By the end of this course~ you will learn how to use basic concurrency constructs in Java such as threads~ locks~ critical sections~ atomic variables~ isolation~ actors~ optimistic concurrency and concurrent collections~ as well as their theoretical foundations (e.g.~ progress guarantees~ deadlock~ livelock~ starvation~ linearizability).

Why take this course?

•	It is important for you to be aware of the theoretical foundations of concurrency to avoid common but subtle programming errors. 
•	Java 8 has modernized many of the concurrency constructs since the early days of threads and locks.
•	During the course~ you will have online access to the instructor and mentors to get individualized answers to your questions posted on the forums.
•	Each of the four modules in the course includes an assigned mini-project that will provide you with the necessary hands-on experience to use the concepts learned in the course on your own~ after the course ends.

The desired learning outcomes of this course are as follows:

•	Concurrency theory: progress guarantees~ deadlock~ livelock~ starvation~ linearizability
•	Use of threads and structured/unstructured locks in Java
•	Atomic variables and isolation
•	Optimistic concurrency and concurrent collections in Java (e.g.~ concurrent queues~ concurrent  hashmaps)
•	Actor model in Java

Mastery of these concepts will enable you to immediately apply them in the context of concurrent Java programs~ and will also help you master other concurrent programming system that you may encounter in the future  (e.g.~ POSIX threads~ .NET threads)."
software-development,Interactive Computer Graphics ,Computer graphics can be a powerful tool for supporting visual problem solving~ and interactivity plays a central role in harnessing the users' creativity. This course will introduce various interactive tools developed in computer graphics research field with their design rationales and algorithms. Examples include enhancements to graphical user interfaces~ authoring tools for 2D drawings and 3D animations~ and interactive computer-aided design systems. Rich live demonstrations and course assignments will give you insights and skills to design and implement such tools for your own problems.
software-development,Multiplatform Mobile App Development with Web Technologies: Ionic and Cordova ,"This course focuses on developing multiplatform mobile applications using the Web technologies (HTML5~ CSS and Javascript). In particular we make use of the Cordova hybrid application framework to develop and target multiple mobile platforms with a single codebase. We make use of the Ionic framework (Ionic Ver 3.x)~ one of the most popular mobile application frameworks~ that is built with mobile-optimized HTML5 and CSS based components and Angular. You will learn about UI development with Ionic and then using Cordova's modules to access the native mobile platform's capabilities from Javascript. You should have already completed the Bootstrap 4 and the Angular courses in this specialization before proceeding with this course.

At the end of this course you will be able to (a) Build mobile applications targeting multiple platforms with a single codebase~ (b) Leverage your HTML5~ CSS~ Javascript and Angular skills~ and (c) Use various features of the Ionic framework to build hybrid mobile applications"
software-development,Java Programming: Principles of Software Design ,"Solve real world problems with Java using multiple classes. Learn how to create programming solutions that scale using Java interfaces. Recognize that software engineering is more than writing code - it also involves logical thinking and design. By the end of this course you will have written a program that analyzes and sorts earthquake data~ and developed a predictive text generator.

After completing this course~ you will be able to:
1. Use sorting appropriately in solving problems;
2. Develop classes that implement the Comparable interface;
3. Use timing data to analyze empirical performance;
4. Break problems into multiple classes~ each with their own methods;
5. Determine if a class from the Java API can be used in solving a particular problem;
6. Implement programming solutions using multiple approaches and recognize tradeoffs;
7. Use object-oriented concepts including interfaces and abstract classes when developing programs;
8. Appropriately hide implementation decisions so they are not visible in public methods; and
9. Recognize the limitations of algorithms and Java programs in solving problems.
10. Recognize standard Java classes and idioms including exception-handling~ static methods~ java.net~ and java.io packages."
software-development,Mastering the Software Engineering Interview ,"You’ve hit a major milestone as a computer scientist and are becoming a capable programmer. You now know how to solve problems~ write algorithms~ and analyze solutions; and you have a wealth of tools (like data structures) at your disposal.  You may now be ready for an internship or (possibly) an entry-level software engineering job.  But can you land the internship/job?  It depends in part on how well you can solve new technical problems and communicate during interviews.  How can you get better at this?  Practice!  

With the support of Google’s recruiting and engineering teams we’ve provided tips~ examples~ and practice opportunities in this course that may help you with a number of tech companies.  We’ll assist you to organize into teams to practice.  Lastly~ we’ll give you basic job search advice~ and tips for succeeding once you’re on the job."
software-development,Developing Android Apps with App Inventor ,The course will give students hands-on experience in developing interesting Android applications. No previous experience in programming is needed~ and the course is suitable for students with any level of computing experience. MIT App Inventor will be used in the course. It is a blocks-based programming tool that allows everyone~ even novices~ to start programming and build fully functional apps for Android devices. Students are encouraged to use their own Android devices for hands-on testing and exploitation.
software-development,Development of Real-Time Systems ,"This course is intended for the Master's student and computer engineer who likes practical programming and problem solving!
After completing this course~ you will have the knowledge to plan and set-up a real-time system both on paper and in practice.

The course centers around the problem of achieving timing correctness in embedded systems~ which means to guarantee that the system reacts within the real-time requirements.
Examples of such systems include airbags~ emergency breaks~ avionics~ and also multi-media systems like video playback and QoS in web servers.

The course teaches how to plan real-time systems in theory using established mathematical proofs and how to implement them in practice by using the most common scheduling methods.
We also learn and how to program the system in the C language using the FreeRTOS real-time kernel.
Finally we have a look at the future of real-time systems namely multi-core real-time systems!

This course focus on the learn-by-doing approach with many examples and real-world programming assignments.
We have 5 modules~ each with a gentle graded quiz in the end and one peer reviewed programming assignment.
In case you have no experience with C programming~ please check you a practical course like:
https://www.coursera.org/learn/arduino-platform

The course is actually quite fun!
-Simon Holmbacka / Åbo Akademi University

Check out our whole curriculum: https://research.it.abo.fi/"
software-development,Advanced R Programming ,This course covers advanced topics in R programming that are necessary for developing powerful~ robust~ and reusable data science tools. Topics covered include functional programming in R~ robust error handling~ object oriented programming~ profiling and benchmarking~ debugging~ and proper design of functions. Upon completing this course you will be able to identify and abstract common data analysis tasks and to encapsulate them in user-facing functions. Because every data science environment encounters unique data challenges~ there is always a need to develop custom software specific to your organization’s mission. You will also be able to define new data types in R and to develop a universe of functionality specific to those data types to enable cleaner execution of data science tasks and stronger reusability within a team.
software-development,Big Data Analysis: Hive~ Spark SQL~ DataFrames and GraphFrames ,"No doubt working with huge data volumes is hard~ but to move a mountain~ you have to deal with a lot of small stones. But why strain yourself? Using  Mapreduce and Spark you tackle the issue partially~ thus leaving some space for high-level tools. Stop  struggling to make your big data workflow productive and efficient~  make use of the tools we are offering you.
 
This course will teach you how to:
- Warehouse your data efficiently using Hive~ Spark SQL and Spark DataFframes. 
- Work with large graphs~ such as social graphs or networks. 
- Optimize your Spark applications for maximum performance.

Precisely~ you will master your knowledge in:
- Writing and executing Hive & Spark SQL queries;
- Reasoning how the queries are translated into actual execution primitives (be it MapReduce jobs or Spark transformations);
- Organizing your data in Hive to optimize disk space usage and execution times;
- Constructing Spark DataFrames and using them to write ad-hoc analytical jobs easily;
- Processing large graphs with Spark GraphFrames;
- Debugging~ profiling and optimizing Spark application performance.
 
Still in doubt? Check this out. Become a data ninja by taking this course!"
software-development,C++ For C Programmers~ Part B ,This course is for experienced C programmers who want to program in C++. The examples and exercises require a basic understanding of algorithms and object-oriented software.
software-development,Advanced Data Structures in Java ,"How does Google Maps plan the best route for getting around town given current traffic conditions?  How does an internet router forward packets of network traffic to minimize delay?  How does an aid group allocate resources to its affiliated local partners?

To solve such problems~ we first represent the key pieces of data in a complex data structure. In this course~ you’ll learn about data structures~ like graphs~ that are fundamental for working with structured real world data.  You will develop~ implement~ and analyze algorithms for working with this data to solve real world problems.   In addition~ as the programs you develop in this course become more complex~ we’ll examine what makes for good code and class hierarchy design so that you can not only write correct code~ but also share it with other people and maintain it in the future.

The backbone project in this course will be a route planning application.  You will apply the concepts from each Module directly to building an application that allows an autonomous agent (or a human driver!) to navigate its environment.  And as usual we have our different video series to help tie the content back to its importance in the real world and to provide tiered levels of support to meet your personal needs."
software-development,Build a Modern Computer from First Principles: Nand to Tetris Part II (project-centered course) ,"In this project-centered course you will build a modern software hierarchy~ designed to enable the translation and execution of object-based~ high-level languages on a bare-bone computer hardware platform. In particular~ you will implement a virtual machine and a compiler for a simple~ Java-like programming language~ and you will develop a basic operating system that closes gaps between the high-level language and the underlying hardware platform. In the process~ you will gain a deep~ hands-on understanding of numerous topics in applied computer science~ e.g. stack processing~ parsing~ code generation~ and classical algorithms and data structures for memory management~ vector graphics~ input-output handling~ and various other topics that lie at the very core of every modern computer system.

This is a self-contained course: all the knowledge necessary to succeed in the course and build the various systems will be given as part of the learning experience. The only prerequisite is knowledge of programming at the level acquired in introduction to computer science courses. All the software tools and materials that are necessary to complete the course will be supplied freely after you enrol in the course.

This course is accompanied by the textbook ""The Elements of Computing Systems"" (Nisan and Schocken~ MIT Press). While not required for taking the course~ the book provides a convenient coverage of all the course topics. The book is available in either hardcopy or ebook form~ and MIT Press is offering a 30% discount off the cover price by using the discount code MNTT30 at https://mitpress.mit.edu/books/elements-computing-systems. 

The course consists of six modules~ each comprising a series of video lectures~ and a project. You will need about 2-3 hours to watch each module's lectures~ and about 15 hours to complete each one of the six projects. The course can be completed in six weeks~ but you are welcome to take it at your own pace. You can watch a TED talk about this course by Googling ""nand2tetris TED talk"". 

*About Project-Centered Courses: Project-centered courses are designed to help you complete a personally meaningful real-world project~ with your instructor and a community of learners with similar goals providing guidance and suggestions along the way. By actively applying new concepts as you learn~ you’ll master the course content more efficiently; you’ll also get a head start on using the skills you gain to make positive changes in your life and career. When you complete the course~ you’ll have a finished project that you’ll be proud to use and share."
software-development,Pattern Discovery in Data Mining ,Learn the general concepts of data mining along with basic methodologies and applications. Then dive into one subfield in data mining: pattern discovery. Learn in-depth concepts~ methods~ and applications of pattern discovery in data mining. We will also introduce methods for data-driven phrase mining and some interesting applications of pattern discovery. This course provides you the opportunity to learn skills and content to practice and engage in scalable pattern discovery methods on massive transactional data~ discuss pattern evaluation measures~ and study methods for mining diverse kinds of patterns~ sequential patterns~ and sub-graph patterns.
software-development,Essential Cloud Infrastructure: Core Services ,">>> By enrolling in this course you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<

This 1-week~ accelerated on-demand course introduces participants to the comprehensive and flexible infrastructure and platform services provided by Google Cloud Platform. Through a combination of video lectures~ demos~ and hands-on labs~ participants explore and deploy solution elements~ including infrastructure components such as networks~ systems and applications services. This course also covers deploying practical solutions including securely interconnecting networks~ customer-supplied encryption keys~ security and access management~ quotas and billing~ and resource monitoring.

Prerequisites: 
To get the most out of this course~ participants should have:
• Completed Google Cloud Platform Fundamentals (Core Infrastructure or AWS Professionals.) or have equivalent experience
• Completed Essential Cloud Infrastructure: Foundation or have equivalent experience
• Basic proficiency with command-line tools and Linux operating system environments
• Systems Operations experience including deploying and managing applications~ either on-premises or in a public cloud environment"
software-development,Client Needs and Software Requirements  ,"This course covers practical techniques to elicit and express software requirements from client interactions.  

Upon successful completion of this course~ you will be able to:

 - Create clear requirements to drive effective software development
 - Visualize client needs using low-fidelity prototypes
 - Maximize the effectiveness of client interactions
 - Adapt to changing product requirements"
software-development,Principles of Game Design ,You have a great idea for a game. Turning that idea into a reality isn't just about knowing the tools. In this course you will practice moving from game concept through design documentation~ prototyping and testing. Numerous elements go into the overall process of game design. These range from topics such as idea generation~ story~ character~ and game world development~ game mechanics and level design~ and user experience design. You will explore the process for designing meaningful experiences for your players. At the end of the course learners will have produced a game's high concept document~ one page blueprint~ a physical prototype~ pitch and supporting design documentation to move from an idea in your head to a fleshed out design~ ready for implementation.
software-development,Principles of Computing (Part 1) ,"This two-part course builds upon the programming skills that you learned in our Introduction to Interactive Programming in Python course.  We will augment those skills with both important programming practices and critical mathematical problem solving skills.  These skills underlie larger scale computational problem solving and programming. The main focus of the class will be programming weekly mini-projects in Python that build upon the mathematical and programming principles that are taught in the class. To keep the class fun and engaging~ many of the projects will involve working with strategy-based games.

In part 1 of this course~ the programming aspect of the class will focus on coding standards and testing.  The mathematical portion of the class will focus on probability~ combinatorics~ and counting with an eye towards practical applications of these concepts in Computer Science.  

Recommended Background - Students should be comfortable writing small (100+ line) programs in Python using constructs such as lists~ dictionaries and classes and also have a high-school math background that includes algebra and pre-calculus."
